design,chosen,rejected,chosen_score,rejected_score
RISCY-FPU-b,6090-RISCY-FPU-b-1-c5-u0.75-m1-p4-f1.npy,6939-RISCY-FPU-b-3-c5-u0.7-m3-p5-f1.npy,223,46
RISCY-FPU-b,6991-RISCY-FPU-b-3-c5-u0.85-m1-p1-f1.npy,7050-RISCY-FPU-b-3-c20-u0.7-m2-p4-f1.npy,743,28
RISCY-FPU-b,6932-RISCY-FPU-b-3-c5-u0.7-m2-p6-f1.npy,7089-RISCY-FPU-b-3-c20-u0.85-m2-p6-f1.npy,234,12
RISCY-FPU-b,6549-RISCY-FPU-b-2-c5-u0.75-m2-p8-f1.npy,6982-RISCY-FPU-b-3-c5-u0.8-m2-p8-f1.npy,145,39
RISCY-FPU-b,6618-RISCY-FPU-b-2-c5-u0.9-m2-p5-f1.npy,6852-RISCY-FPU-b-3-c5-u0.8-m1-p6-f0.npy,1530,0
RISCY-FPU-b,5849-RISCY-FPU-b-1-c2-u0.7-m1-p4-f0.npy,6599-RISCY-FPU-b-2-c5-u0.85-m3-p2-f1.npy,425,127
RISCY-FPU-b,6190-RISCY-FPU-b-1-c20-u0.7-m2-p2-f1.npy,5975-RISCY-FPU-b-1-c5-u0.7-m2-p5-f0.npy,36,0
RISCY-FPU-b,6985-RISCY-FPU-b-3-c5-u0.8-m3-p3-f1.npy,6293-RISCY-FPU-b-2-c2-u0.7-m1-p7-f0.npy,1,0
RISCY-FPU-b,6353-RISCY-FPU-b-2-c2-u0.8-m3-p4-f1.npy,6310-RISCY-FPU-b-2-c2-u0.7-m2-p8-f1.npy,2099,64
RISCY-FPU-b,6978-RISCY-FPU-b-3-c5-u0.8-m2-p4-f1.npy,6205-RISCY-FPU-b-1-c20-u0.75-m1-p1-f1.npy,186,12
RISCY-FPU-b,6067-RISCY-FPU-b-1-c5-u0.9-m3-p1-f0.npy,6620-RISCY-FPU-b-2-c5-u0.9-m2-p7-f1.npy,15878,2257
RISCY-FPU-b,6270-RISCY-FPU-b-1-c20-u0.85-m3-p7-f1.npy,6101-RISCY-FPU-b-1-c5-u0.75-m2-p7-f1.npy,192,48
RISCY-FPU-b,6369-RISCY-FPU-b-2-c2-u0.85-m2-p4-f1.npy,6129-RISCY-FPU-b-1-c5-u0.8-m3-p3-f1.npy,2229,461
RISCY-FPU-b,6814-RISCY-FPU-b-3-c5-u0.7-m2-p8-f0.npy,6728-RISCY-FPU-b-3-c2-u0.8-m1-p2-f1.npy,198,124
RISCY-FPU-b,6029-RISCY-FPU-b-1-c5-u0.85-m1-p3-f0.npy,6647-RISCY-FPU-b-2-c20-u0.75-m1-p3-f1.npy,1045,17
RISCY-FPU-b,6418-RISCY-FPU-b-2-c5-u0.7-m2-p5-f0.npy,6880-RISCY-FPU-b-3-c5-u0.85-m2-p2-f0.npy,39,10
RISCY-FPU-b,6607-RISCY-FPU-b-2-c5-u0.9-m1-p2-f1.npy,6113-RISCY-FPU-b-1-c5-u0.8-m1-p3-f1.npy,3195,500
RISCY-FPU-b,6579-RISCY-FPU-b-2-c5-u0.8-m3-p6-f1.npy,6486-RISCY-FPU-b-2-c5-u0.85-m3-p1-f0.npy,527,105
RISCY-FPU-b,6558-RISCY-FPU-b-2-c5-u0.8-m1-p1-f1.npy,5883-RISCY-FPU-b-1-c2-u0.75-m2-p1-f1.npy,81,20
RISCY-FPU-b,6812-RISCY-FPU-b-3-c5-u0.7-m2-p6-f0.npy,6125-RISCY-FPU-b-1-c5-u0.8-m2-p7-f1.npy,223,41
RISCY-FPU-b,6027-RISCY-FPU-b-1-c5-u0.85-m1-p1-f0.npy,6443-RISCY-FPU-b-2-c5-u0.75-m3-p6-f0.npy,569,121
RISCY-FPU-b,6630-RISCY-FPU-b-2-c20-u0.7-m1-p1-f1.npy,6648-RISCY-FPU-b-2-c20-u0.75-m1-p4-f1.npy,27,26
RISCY-FPU-b,6911-RISCY-FPU-b-3-c5-u0.9-m3-p1-f0.npy,6433-RISCY-FPU-b-2-c5-u0.75-m2-p4-f0.npy,924,130
RISCY-FPU-b,6609-RISCY-FPU-b-2-c5-u0.9-m1-p4-f1.npy,5974-RISCY-FPU-b-1-c5-u0.7-m2-p4-f0.npy,4338,3
RISCY-FPU-b,6763-RISCY-FPU-b-3-c2-u0.85-m2-p5-f1.npy,6182-RISCY-FPU-b-1-c20-u0.7-m1-p2-f1.npy,352,3
RISCY-FPU-b,6938-RISCY-FPU-b-3-c5-u0.7-m3-p4-f1.npy,6407-RISCY-FPU-b-2-c5-u0.7-m1-p2-f0.npy,48,29
RISCY-FPU-b,5881-RISCY-FPU-b-1-c2-u0.75-m1-p7-f1.npy,7057-RISCY-FPU-b-3-c20-u0.75-m1-p3-f1.npy,132,21
RISCY-FPU-b,6555-RISCY-FPU-b-2-c5-u0.75-m3-p6-f1.npy,6080-RISCY-FPU-b-1-c5-u0.7-m2-p2-f1.npy,129,10
RISCY-FPU-b,6270-RISCY-FPU-b-1-c20-u0.85-m3-p7-f1.npy,6567-RISCY-FPU-b-2-c5-u0.8-m2-p2-f1.npy,192,45
RISCY-FPU-b,6772-RISCY-FPU-b-3-c2-u0.85-m3-p6-f1.npy,6271-RISCY-FPU-b-1-c20-u0.85-m3-p8-f1.npy,192,17
RISCY-FPU-b,6897-RISCY-FPU-b-3-c5-u0.9-m1-p3-f0.npy,6147-RISCY-FPU-b-1-c5-u0.85-m2-p5-f1.npy,5350,143
RISCY-FPU-b,5946-RISCY-FPU-b-1-c2-u0.9-m1-p8-f1.npy,7055-RISCY-FPU-b-3-c20-u0.75-m1-p1-f1.npy,8153,55
RISCY-FPU-b,7007-RISCY-FPU-b-3-c5-u0.85-m3-p1-f1.npy,6704-RISCY-FPU-b-3-c2-u0.75-m1-p2-f1.npy,52,14
RISCY-FPU-b,6279-RISCY-FPU-b-1-c20-u0.9-m2-p3-f1.npy,6262-RISCY-FPU-b-1-c20-u0.85-m2-p2-f1.npy,5114,337
RISCY-FPU-b,6585-RISCY-FPU-b-2-c5-u0.85-m1-p4-f1.npy,6962-RISCY-FPU-b-3-c5-u0.75-m3-p4-f1.npy,1677,7
RISCY-FPU-b,6287-RISCY-FPU-b-1-c20-u0.9-m3-p4-f1.npy,6577-RISCY-FPU-b-2-c5-u0.8-m3-p4-f1.npy,3760,764
RISCY-FPU-b,5998-RISCY-FPU-b-1-c5-u0.75-m3-p4-f0.npy,6540-RISCY-FPU-b-2-c5-u0.75-m1-p7-f1.npy,186,0
RISCY-FPU-b,6000-RISCY-FPU-b-1-c5-u0.75-m3-p6-f0.npy,6662-RISCY-FPU-b-2-c20-u0.8-m1-p5-f1.npy,100,1
RISCY-FPU-b,6750-RISCY-FPU-b-3-c2-u0.8-m3-p8-f1.npy,7078-RISCY-FPU-b-3-c20-u0.8-m2-p6-f1.npy,99,0
RISCY-FPU-b,6620-RISCY-FPU-b-2-c5-u0.9-m2-p7-f1.npy,6648-RISCY-FPU-b-2-c20-u0.75-m1-p4-f1.npy,2257,26
RISCY-FPU-b,6738-RISCY-FPU-b-3-c2-u0.8-m2-p4-f1.npy,6336-RISCY-FPU-b-2-c2-u0.8-m1-p2-f1.npy,498,21
RISCY-FPU-b,5913-RISCY-FPU-b-1-c2-u0.8-m3-p7-f1.npy,6748-RISCY-FPU-b-3-c2-u0.8-m3-p6-f1.npy,737,115
RISCY-FPU-b,6491-RISCY-FPU-b-2-c5-u0.85-m3-p6-f0.npy,6855-RISCY-FPU-b-3-c5-u0.8-m2-p1-f0.npy,79,25
RISCY-FPU-b,6754-RISCY-FPU-b-3-c2-u0.85-m1-p4-f1.npy,6122-RISCY-FPU-b-1-c5-u0.8-m2-p4-f1.npy,1124,354
RISCY-FPU-b,6973-RISCY-FPU-b-3-c5-u0.8-m1-p7-f1.npy,6971-RISCY-FPU-b-3-c5-u0.8-m1-p5-f1.npy,44,0
RISCY-FPU-b,6685-RISCY-FPU-b-3-c2-u0.7-m1-p6-f1.npy,7045-RISCY-FPU-b-3-c20-u0.7-m1-p7-f1.npy,28,0
RISCY-FPU-b,6640-RISCY-FPU-b-2-c20-u0.7-m2-p4-f1.npy,6233-RISCY-FPU-b-1-c20-u0.8-m1-p5-f1.npy,5,0
RISCY-FPU-b,5941-RISCY-FPU-b-1-c2-u0.9-m1-p3-f1.npy,6173-RISCY-FPU-b-1-c5-u0.9-m2-p7-f1.npy,11922,1889
RISCY-FPU-b,6516-RISCY-FPU-b-2-c5-u0.9-m3-p7-f0.npy,6014-RISCY-FPU-b-1-c5-u0.8-m2-p4-f0.npy,1339,179
RISCY-FPU-b,6176-RISCY-FPU-b-1-c5-u0.9-m3-p2-f1.npy,6840-RISCY-FPU-b-3-c5-u0.75-m3-p2-f0.npy,16659,0
RISCY-FPU-b,5885-RISCY-FPU-b-1-c2-u0.75-m2-p3-f1.npy,6962-RISCY-FPU-b-3-c5-u0.75-m3-p4-f1.npy,14,7
RISCY-FPU-b,6875-RISCY-FPU-b-3-c5-u0.85-m1-p5-f0.npy,6005-RISCY-FPU-b-1-c5-u0.8-m1-p3-f0.npy,566,461
RISCY-FPU-b,6978-RISCY-FPU-b-3-c5-u0.8-m2-p4-f1.npy,6970-RISCY-FPU-b-3-c5-u0.8-m1-p4-f1.npy,186,26
RISCY-FPU-b,6364-RISCY-FPU-b-2-c2-u0.85-m1-p7-f1.npy,6210-RISCY-FPU-b-1-c20-u0.75-m1-p6-f1.npy,2760,0
RISCY-FPU-b,6484-RISCY-FPU-b-2-c5-u0.85-m2-p7-f0.npy,6263-RISCY-FPU-b-1-c20-u0.85-m2-p6-f1.npy,78,20
RISCY-FPU-b,6138-RISCY-FPU-b-1-c5-u0.85-m1-p4-f1.npy,6082-RISCY-FPU-b-1-c5-u0.7-m2-p4-f1.npy,1489,4
RISCY-FPU-b,6653-RISCY-FPU-b-2-c20-u0.75-m2-p4-f1.npy,6834-RISCY-FPU-b-3-c5-u0.75-m2-p4-f0.npy,134,17
RISCY-FPU-b,6573-RISCY-FPU-b-2-c5-u0.8-m2-p8-f1.npy,6225-RISCY-FPU-b-1-c20-u0.75-m3-p5-f1.npy,51,24
RISCY-FPU-b,6462-RISCY-FPU-b-2-c5-u0.8-m3-p1-f0.npy,6948-RISCY-FPU-b-3-c5-u0.75-m1-p6-f1.npy,656,0
RISCY-FPU-b,7020-RISCY-FPU-b-3-c5-u0.9-m1-p6-f1.npy,6478-RISCY-FPU-b-2-c5-u0.85-m2-p1-f0.npy,3630,156
RISCY-FPU-b,6781-RISCY-FPU-b-3-c2-u0.9-m1-p7-f1.npy,6301-RISCY-FPU-b-2-c2-u0.7-m1-p7-f1.npy,8834,0
RISCY-FPU-b,6542-RISCY-FPU-b-2-c5-u0.75-m2-p1-f1.npy,6736-RISCY-FPU-b-3-c2-u0.8-m2-p2-f1.npy,208,147
RISCY-FPU-b,6472-RISCY-FPU-b-2-c5-u0.85-m1-p3-f0.npy,6306-RISCY-FPU-b-2-c2-u0.7-m2-p4-f1.npy,1252,177
RISCY-FPU-b,6382-RISCY-FPU-b-2-c2-u0.9-m1-p1-f1.npy,5938-RISCY-FPU-b-1-c2-u0.85-m3-p8-f1.npy,10362,4788
RISCY-FPU-b,6682-RISCY-FPU-b-3-c2-u0.7-m1-p3-f1.npy,6731-RISCY-FPU-b-3-c2-u0.8-m1-p5-f1.npy,34,8
RISCY-FPU-b,6690-RISCY-FPU-b-3-c2-u0.7-m2-p3-f1.npy,6844-RISCY-FPU-b-3-c5-u0.75-m3-p6-f0.npy,128,0
RISCY-FPU-b,6504-RISCY-FPU-b-2-c5-u0.9-m2-p3-f0.npy,6904-RISCY-FPU-b-3-c5-u0.9-m2-p2-f0.npy,5289,4809
RISCY-FPU-b,6136-RISCY-FPU-b-1-c5-u0.85-m1-p2-f1.npy,6690-RISCY-FPU-b-3-c2-u0.7-m2-p3-f1.npy,495,128
RISCY-FPU-b,6073-RISCY-FPU-b-1-c5-u0.7-m1-p3-f1.npy,6032-RISCY-FPU-b-1-c5-u0.85-m1-p6-f0.npy,20,0
RISCY-FPU-b,6669-RISCY-FPU-b-2-c20-u0.85-m1-p2-f1.npy,6142-RISCY-FPU-b-1-c5-u0.85-m1-p8-f1.npy,395,176
RISCY-FPU-b,5948-RISCY-FPU-b-1-c2-u0.9-m2-p2-f1.npy,5929-RISCY-FPU-b-1-c2-u0.85-m2-p7-f1.npy,7141,639
RISCY-FPU-b,6402-RISCY-FPU-b-2-c2-u0.9-m3-p5-f1.npy,5990-RISCY-FPU-b-1-c5-u0.75-m2-p4-f0.npy,9074,43
RISCY-FPU-b,6619-RISCY-FPU-b-2-c5-u0.9-m2-p6-f1.npy,6699-RISCY-FPU-b-3-c2-u0.7-m3-p5-f1.npy,890,0
RISCY-FPU-b,6063-RISCY-FPU-b-1-c5-u0.9-m2-p5-f0.npy,6718-RISCY-FPU-b-3-c2-u0.75-m2-p8-f1.npy,1819,40
RISCY-FPU-b,6602-RISCY-FPU-b-2-c5-u0.85-m3-p5-f1.npy,6241-RISCY-FPU-b-1-c20-u0.8-m2-p5-f1.npy,86,16
RISCY-FPU-b,6180-RISCY-FPU-b-1-c5-u0.9-m3-p8-f1.npy,6990-RISCY-FPU-b-3-c5-u0.8-m3-p8-f1.npy,12598,0
RISCY-FPU-b,6755-RISCY-FPU-b-3-c2-u0.85-m1-p5-f1.npy,6142-RISCY-FPU-b-1-c5-u0.85-m1-p8-f1.npy,1263,176
RISCY-FPU-b,5951-RISCY-FPU-b-1-c2-u0.9-m2-p5-f1.npy,6648-RISCY-FPU-b-2-c20-u0.75-m1-p4-f1.npy,7741,26
RISCY-FPU-b,6443-RISCY-FPU-b-2-c5-u0.75-m3-p6-f0.npy,6984-RISCY-FPU-b-3-c5-u0.8-m3-p2-f1.npy,121,1
RISCY-FPU-b,6359-RISCY-FPU-b-2-c2-u0.85-m1-p2-f1.npy,6469-RISCY-FPU-b-2-c5-u0.8-m3-p8-f0.npy,5892,591
RISCY-FPU-b,6060-RISCY-FPU-b-1-c5-u0.9-m2-p2-f0.npy,6303-RISCY-FPU-b-2-c2-u0.7-m2-p1-f1.npy,4592,58
RISCY-FPU-b,5910-RISCY-FPU-b-1-c2-u0.8-m3-p4-f1.npy,6926-RISCY-FPU-b-3-c5-u0.7-m1-p8-f1.npy,2578,0
RISCY-FPU-b,6265-RISCY-FPU-b-1-c20-u0.85-m3-p1-f1.npy,6551-RISCY-FPU-b-2-c5-u0.75-m3-p2-f1.npy,829,122
RISCY-FPU-b,5950-RISCY-FPU-b-1-c2-u0.9-m2-p4-f1.npy,6573-RISCY-FPU-b-2-c5-u0.8-m2-p8-f1.npy,9541,51
RISCY-FPU-b,5892-RISCY-FPU-b-1-c2-u0.8-m1-p2-f1.npy,5985-RISCY-FPU-b-1-c5-u0.75-m1-p7-f0.npy,802,0
RISCY-FPU-b,7009-RISCY-FPU-b-3-c5-u0.85-m3-p3-f1.npy,7044-RISCY-FPU-b-3-c20-u0.7-m1-p6-f1.npy,34,0
RISCY-FPU-b,6054-RISCY-FPU-b-1-c5-u0.9-m1-p4-f0.npy,6332-RISCY-FPU-b-2-c2-u0.75-m2-p6-f1.npy,16395,26
RISCY-FPU-b,5947-RISCY-FPU-b-1-c2-u0.9-m2-p1-f1.npy,6545-RISCY-FPU-b-2-c5-u0.75-m2-p4-f1.npy,10025,163
RISCY-FPU-b,5944-RISCY-FPU-b-1-c2-u0.9-m1-p6-f1.npy,6317-RISCY-FPU-b-2-c2-u0.7-m3-p7-f1.npy,8209,0
RISCY-FPU-b,7049-RISCY-FPU-b-3-c20-u0.7-m2-p3-f1.npy,7062-RISCY-FPU-b-3-c20-u0.75-m1-p8-f1.npy,42,0
RISCY-FPU-b,6693-RISCY-FPU-b-3-c2-u0.7-m2-p6-f1.npy,6003-RISCY-FPU-b-1-c5-u0.8-m1-p1-f0.npy,46,5
RISCY-FPU-b,6556-RISCY-FPU-b-2-c5-u0.75-m3-p7-f1.npy,6842-RISCY-FPU-b-3-c5-u0.75-m3-p4-f0.npy,74,7
RISCY-FPU-b,6422-RISCY-FPU-b-2-c5-u0.75-m1-p1-f0.npy,6437-RISCY-FPU-b-2-c5-u0.75-m2-p8-f0.npy,47,41
RISCY-FPU-b,6364-RISCY-FPU-b-2-c2-u0.85-m1-p7-f1.npy,6952-RISCY-FPU-b-3-c5-u0.75-m2-p2-f1.npy,2760,24
RISCY-FPU-b,6859-RISCY-FPU-b-3-c5-u0.8-m2-p5-f0.npy,5977-RISCY-FPU-b-1-c5-u0.7-m2-p7-f0.npy,31,0
RISCY-FPU-b,6069-RISCY-FPU-b-1-c5-u0.9-m3-p6-f0.npy,6265-RISCY-FPU-b-1-c20-u0.85-m3-p1-f1.npy,4297,829
RISCY-FPU-b,6174-RISCY-FPU-b-1-c5-u0.9-m2-p8-f1.npy,6846-RISCY-FPU-b-3-c5-u0.75-m3-p8-f0.npy,2192,8
RISCY-FPU-b,5996-RISCY-FPU-b-1-c5-u0.75-m3-p2-f0.npy,6999-RISCY-FPU-b-3-c5-u0.85-m2-p1-f1.npy,151,99
RISCY-FPU-b,6913-RISCY-FPU-b-3-c5-u0.9-m3-p3-f0.npy,6418-RISCY-FPU-b-2-c5-u0.7-m2-p5-f0.npy,1752,39
RISCY-FPU-b,5904-RISCY-FPU-b-1-c2-u0.8-m2-p6-f1.npy,6719-RISCY-FPU-b-3-c2-u0.75-m3-p1-f1.npy,156,23
RISCY-FPU-b,6786-RISCY-FPU-b-3-c2-u0.9-m2-p4-f1.npy,6851-RISCY-FPU-b-3-c5-u0.8-m1-p5-f0.npy,41,0
RISCY-FPU-b,6519-RISCY-FPU-b-2-c5-u0.7-m1-p2-f1.npy,6031-RISCY-FPU-b-1-c5-u0.85-m1-p5-f0.npy,40,30
RISCY-FPU-b,6875-RISCY-FPU-b-3-c5-u0.85-m1-p5-f0.npy,6748-RISCY-FPU-b-3-c2-u0.8-m3-p6-f1.npy,566,115
RISCY-FPU-b,6812-RISCY-FPU-b-3-c5-u0.7-m2-p6-f0.npy,6332-RISCY-FPU-b-2-c2-u0.75-m2-p6-f1.npy,223,26
RISCY-FPU-b,6616-RISCY-FPU-b-2-c5-u0.9-m2-p3-f1.npy,6684-RISCY-FPU-b-3-c2-u0.7-m1-p5-f1.npy,4971,1
RISCY-FPU-b,6152-RISCY-FPU-b-1-c5-u0.85-m3-p2-f1.npy,6350-RISCY-FPU-b-2-c2-u0.8-m2-p8-f1.npy,547,206
RISCY-FPU-b,6554-RISCY-FPU-b-2-c5-u0.75-m3-p5-f1.npy,6250-RISCY-FPU-b-1-c20-u0.8-m3-p6-f1.npy,78,0
RISCY-FPU-b,6157-RISCY-FPU-b-1-c5-u0.85-m3-p7-f1.npy,6007-RISCY-FPU-b-1-c5-u0.8-m1-p5-f0.npy,319,4
RISCY-FPU-b,6640-RISCY-FPU-b-2-c20-u0.7-m2-p4-f1.npy,7045-RISCY-FPU-b-3-c20-u0.7-m1-p7-f1.npy,5,0
RISCY-FPU-b,6502-RISCY-FPU-b-2-c5-u0.9-m2-p1-f0.npy,6750-RISCY-FPU-b-3-c2-u0.8-m3-p8-f1.npy,2630,99
RISCY-FPU-b,6957-RISCY-FPU-b-3-c5-u0.75-m2-p7-f1.npy,6116-RISCY-FPU-b-1-c5-u0.8-m1-p6-f1.npy,6,0
RISCY-FPU-b,6098-RISCY-FPU-b-1-c5-u0.75-m2-p4-f1.npy,6867-RISCY-FPU-b-3-c5-u0.8-m3-p5-f0.npy,106,0
RISCY-FPU-b,6399-RISCY-FPU-b-2-c2-u0.9-m3-p2-f1.npy,6748-RISCY-FPU-b-3-c2-u0.8-m3-p6-f1.npy,19839,115
RISCY-FPU-b,6559-RISCY-FPU-b-2-c5-u0.8-m1-p2-f1.npy,6090-RISCY-FPU-b-1-c5-u0.75-m1-p4-f1.npy,315,223
RISCY-FPU-b,5901-RISCY-FPU-b-1-c2-u0.8-m2-p3-f1.npy,6919-RISCY-FPU-b-3-c5-u0.7-m1-p1-f1.npy,666,30
RISCY-FPU-b,7028-RISCY-FPU-b-3-c5-u0.9-m2-p6-f1.npy,6039-RISCY-FPU-b-1-c5-u0.85-m2-p5-f0.npy,925,56
RISCY-FPU-b,6374-RISCY-FPU-b-2-c2-u0.85-m3-p1-f1.npy,6690-RISCY-FPU-b-3-c2-u0.7-m2-p3-f1.npy,6018,128
RISCY-FPU-b,7018-RISCY-FPU-b-3-c5-u0.9-m1-p4-f1.npy,6684-RISCY-FPU-b-3-c2-u0.7-m1-p5-f1.npy,6238,1
RISCY-FPU-b,6837-RISCY-FPU-b-3-c5-u0.75-m2-p7-f0.npy,6539-RISCY-FPU-b-2-c5-u0.75-m1-p6-f1.npy,3,0
RISCY-FPU-b,6712-RISCY-FPU-b-3-c2-u0.75-m2-p2-f1.npy,6935-RISCY-FPU-b-3-c5-u0.7-m3-p1-f1.npy,177,40
RISCY-FPU-b,6133-RISCY-FPU-b-1-c5-u0.8-m3-p7-f1.npy,6186-RISCY-FPU-b-1-c20-u0.7-m1-p6-f1.npy,3,0
RISCY-FPU-b,5930-RISCY-FPU-b-1-c2-u0.85-m2-p8-f1.npy,7048-RISCY-FPU-b-3-c20-u0.7-m2-p2-f1.npy,559,16
RISCY-FPU-b,6811-RISCY-FPU-b-3-c5-u0.7-m2-p5-f0.npy,6852-RISCY-FPU-b-3-c5-u0.8-m1-p6-f0.npy,270,0
RISCY-FPU-b,6461-RISCY-FPU-b-2-c5-u0.8-m2-p8-f0.npy,6935-RISCY-FPU-b-3-c5-u0.7-m3-p1-f1.npy,44,40
RISCY-FPU-b,6348-RISCY-FPU-b-2-c2-u0.8-m2-p6-f1.npy,5977-RISCY-FPU-b-1-c5-u0.7-m2-p7-f0.npy,184,0
RISCY-FPU-b,6645-RISCY-FPU-b-2-c20-u0.75-m1-p1-f1.npy,6826-RISCY-FPU-b-3-c5-u0.75-m1-p4-f0.npy,25,18
RISCY-FPU-b,6819-RISCY-FPU-b-3-c5-u0.7-m3-p5-f0.npy,7004-RISCY-FPU-b-3-c5-u0.85-m2-p6-f1.npy,39,0
RISCY-FPU-b,7030-RISCY-FPU-b-3-c5-u0.9-m2-p8-f1.npy,6619-RISCY-FPU-b-2-c5-u0.9-m2-p6-f1.npy,4097,890
RISCY-FPU-b,6400-RISCY-FPU-b-2-c2-u0.9-m3-p3-f1.npy,6840-RISCY-FPU-b-3-c5-u0.75-m3-p2-f0.npy,21108,0
RISCY-FPU-b,6046-RISCY-FPU-b-1-c5-u0.85-m3-p4-f0.npy,6218-RISCY-FPU-b-1-c20-u0.75-m2-p6-f1.npy,2085,150
RISCY-FPU-b,6822-RISCY-FPU-b-3-c5-u0.7-m3-p8-f0.npy,7052-RISCY-FPU-b-3-c20-u0.7-m2-p6-f1.npy,26,13
RISCY-FPU-b,6896-RISCY-FPU-b-3-c5-u0.9-m1-p2-f0.npy,6087-RISCY-FPU-b-1-c5-u0.75-m1-p1-f1.npy,5178,148
RISCY-FPU-b,6736-RISCY-FPU-b-3-c2-u0.8-m2-p2-f1.npy,6536-RISCY-FPU-b-2-c5-u0.75-m1-p3-f1.npy,147,11
RISCY-FPU-b,6176-RISCY-FPU-b-1-c5-u0.9-m3-p2-f1.npy,6463-RISCY-FPU-b-2-c5-u0.8-m3-p2-f0.npy,16659,617
RISCY-FPU-b,6605-RISCY-FPU-b-2-c5-u0.85-m3-p8-f1.npy,6354-RISCY-FPU-b-2-c2-u0.8-m3-p5-f1.npy,91,0
RISCY-FPU-b,5945-RISCY-FPU-b-1-c2-u0.9-m1-p7-f1.npy,6514-RISCY-FPU-b-2-c5-u0.9-m3-p5-f0.npy,10189,773
RISCY-FPU-b,7024-RISCY-FPU-b-3-c5-u0.9-m2-p2-f1.npy,6749-RISCY-FPU-b-3-c2-u0.8-m3-p7-f1.npy,4952,169
RISCY-FPU-b,6513-RISCY-FPU-b-2-c5-u0.9-m3-p4-f0.npy,6548-RISCY-FPU-b-2-c5-u0.75-m2-p7-f1.npy,4310,29
RISCY-FPU-b,6499-RISCY-FPU-b-2-c5-u0.9-m1-p6-f0.npy,6096-RISCY-FPU-b-1-c5-u0.75-m2-p2-f1.npy,2773,56
RISCY-FPU-b,6254-RISCY-FPU-b-1-c20-u0.85-m1-p2-f1.npy,6615-RISCY-FPU-b-2-c5-u0.9-m2-p2-f1.npy,3479,3195
RISCY-FPU-b,6463-RISCY-FPU-b-2-c5-u0.8-m3-p2-f0.npy,6248-RISCY-FPU-b-1-c20-u0.8-m3-p4-f1.npy,617,146
RISCY-FPU-b,6832-RISCY-FPU-b-3-c5-u0.75-m2-p2-f0.npy,6520-RISCY-FPU-b-2-c5-u0.7-m1-p3-f1.npy,20,13
RISCY-FPU-b,6480-RISCY-FPU-b-2-c5-u0.85-m2-p3-f0.npy,6915-RISCY-FPU-b-3-c5-u0.9-m3-p5-f0.npy,302,73
RISCY-FPU-b,6217-RISCY-FPU-b-1-c20-u0.75-m2-p5-f1.npy,6565-RISCY-FPU-b-2-c5-u0.8-m1-p8-f1.npy,55,9
RISCY-FPU-b,5891-RISCY-FPU-b-1-c2-u0.8-m1-p1-f1.npy,6846-RISCY-FPU-b-3-c5-u0.75-m3-p8-f0.npy,972,8
RISCY-FPU-b,6107-RISCY-FPU-b-1-c5-u0.75-m3-p5-f1.npy,6306-RISCY-FPU-b-2-c2-u0.7-m2-p4-f1.npy,232,177
RISCY-FPU-b,6779-RISCY-FPU-b-3-c2-u0.9-m1-p5-f1.npy,6246-RISCY-FPU-b-1-c20-u0.8-m3-p2-f1.npy,7329,13
RISCY-FPU-b,5999-RISCY-FPU-b-1-c5-u0.75-m3-p5-f0.npy,6987-RISCY-FPU-b-3-c5-u0.8-m3-p5-f1.npy,171,0
RISCY-FPU-b,5951-RISCY-FPU-b-1-c2-u0.9-m2-p5-f1.npy,6697-RISCY-FPU-b-3-c2-u0.7-m3-p3-f1.npy,7741,5
RISCY-FPU-b,6762-RISCY-FPU-b-3-c2-u0.85-m2-p4-f1.npy,6336-RISCY-FPU-b-2-c2-u0.8-m1-p2-f1.npy,2610,21
RISCY-FPU-b,6272-RISCY-FPU-b-1-c20-u0.9-m1-p2-f1.npy,6502-RISCY-FPU-b-2-c5-u0.9-m2-p1-f0.npy,4534,2630
RISCY-FPU-b,6773-RISCY-FPU-b-3-c2-u0.85-m3-p7-f1.npy,6120-RISCY-FPU-b-1-c5-u0.8-m2-p2-f1.npy,740,137
RISCY-FPU-b,6277-RISCY-FPU-b-1-c20-u0.9-m1-p8-f1.npy,6557-RISCY-FPU-b-2-c5-u0.75-m3-p8-f1.npy,2903,147
RISCY-FPU-b,6570-RISCY-FPU-b-2-c5-u0.8-m2-p5-f1.npy,6840-RISCY-FPU-b-3-c5-u0.75-m3-p2-f0.npy,35,0
RISCY-FPU-b,6392-RISCY-FPU-b-2-c2-u0.9-m2-p3-f1.npy,6812-RISCY-FPU-b-3-c5-u0.7-m2-p6-f0.npy,18609,223
RISCY-FPU-b,6274-RISCY-FPU-b-1-c20-u0.9-m1-p4-f1.npy,6918-RISCY-FPU-b-3-c5-u0.9-m3-p8-f0.npy,7103,111
RISCY-FPU-b,6430-RISCY-FPU-b-2-c5-u0.75-m2-p1-f0.npy,6739-RISCY-FPU-b-3-c2-u0.8-m2-p5-f1.npy,194,23
RISCY-FPU-b,5997-RISCY-FPU-b-1-c5-u0.75-m3-p3-f0.npy,7079-RISCY-FPU-b-3-c20-u0.8-m2-p7-f1.npy,358,0
RISCY-FPU-b,5988-RISCY-FPU-b-1-c5-u0.75-m2-p2-f0.npy,6686-RISCY-FPU-b-3-c2-u0.7-m1-p7-f1.npy,44,21
